host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
1.0,10,9,37.8051646682592,-122.40866833981786,0,0,2.0,1.0,1.0,1.0,0,4.0,7.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0
8.0,3,13,37.725642720776314,-122.43810207032527,1,1,1.0,1.0,1.0,1.0,0,1.0,47.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,80.0
4.0,2,0,37.775075933621004,-122.44397582316178,1,0,6.0,1.5,4.0,5.0,0,2.0,34.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,500.0
36.0,6,5,37.778861324261065,-122.42209259595772,0,0,4.0,2.0,2.0,2.0,0,1.0,14.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
2.0,6,5,37.7816446707618,-122.41278170283202,0,0,2.0,1.0,1.0,2.0,0,30.0,79.0,92.0,10.0,9.0,10.0,10.0,8.0,9.0,75.0
1.0,8,6,37.75175257443231,-122.43103944001632,0,0,4.0,2.0,2.0,2.0,0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0
4.0,16,3,37.789001570815586,-122.43939107487294,1,0,6.0,3.0,3.0,7.0,0,4.0,5.0,95.0,10.0,10.0,9.0,10.0,10.0,10.0,715.0
1.0,31,13,37.70841008890261,-122.45910170434053,1,1,3.0,1.0,1.0,1.0,0,30.0,15.0,93.0,10.0,8.0,10.0,10.0,9.0,9.0,40.0
2.0,18,10,37.78550975276941,-122.47474637471798,0,0,4.0,2.0,2.0,2.0,0,3.0,35.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,299.0
1.0,15,4,37.78433981050458,-122.40585860936666,6,1,2.0,1.0,1.0,1.0,2,3.0,32.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,185.0
1.0,17,9,37.8010072885676,-122.41430393122693,0,0,7.0,3.0,3.0,4.0,0,30.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,600.0
1.0,1,1,37.73976230882265,-122.41321262970769,1,1,2.0,1.0,1.0,1.0,0,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
3.0,18,10,37.77587352377265,-122.46651450728973,1,1,2.0,1.0,1.0,1.0,0,2.0,99.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,108.0
1.0,4,1,37.75111377644909,-122.41335638971502,1,1,3.0,3.0,1.0,2.0,0,3.0,84.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
4.0,6,5,37.78888883494428,-122.40900062002727,17,1,2.0,2.0,1.0,1.0,0,5.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,279.0
4.0,6,5,37.789380207949364,-122.40815331021312,17,1,2.0,2.0,1.0,1.0,0,5.0,2.0,80.0,9.0,9.0,8.0,9.0,9.0,9.0,279.0
2.0,4,12,37.77012629500256,-122.42160670197767,0,0,2.0,1.0,1.0,1.0,0,10.0,14.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,175.0
2.0,27,21,37.74283105390206,-122.50229741564905,1,0,8.0,1.0,2.0,2.0,0,1.0,19.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,65.0
2.0,27,21,37.73751005709903,-122.50635648168544,5,0,4.0,1.0,1.0,2.0,0,1.0,157.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,135.0
7.0,29,17,37.75425054974737,-122.49392348504662,3,0,5.0,1.0,1.0,5.0,0,3.0,11.0,75.0,7.0,8.0,9.0,9.0,9.0,7.0,125.0
1.0,22,13,37.72398069150185,-122.4563677461744,1,1,2.0,1.0,1.0,1.0,0,2.0,42.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
2.0,21,9,37.79660816766836,-122.40280347135156,0,1,4.0,2.0,2.0,2.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
1.0,25,17,37.756653197730294,-122.46602112263159,0,0,4.0,1.0,2.0,3.0,0,2.0,12.0,96.0,10.0,10.0,9.0,10.0,10.0,10.0,315.0
1.0,9,8,37.778976286620626,-122.5085081559317,0,0,4.0,1.0,1.0,2.0,0,3.0,43.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,139.0
2.0,8,6,37.753049176745286,-122.43667918201503,12,0,3.0,1.0,1.0,2.0,0,3.0,96.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
1.0,18,10,37.783218016629405,-122.47414363607625,3,0,4.0,1.0,1.0,2.0,0,2.0,102.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0
4.0,4,1,37.75769931855369,-122.42005527100872,0,0,2.0,1.0,1.0,1.0,0,30.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,115.0
1.0,29,17,37.76013254096708,-122.49561866854468,12,1,2.0,1.0,1.0,1.0,0,1.0,104.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1.0,23,15,37.73084908482287,-122.39664546493852,1,0,6.0,2.0,2.0,2.0,0,2.0,30.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,167.0
1.0,29,21,37.751034288107086,-122.50650829979706,1,1,2.0,1.0,1.0,1.0,0,1.0,74.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1.0,18,10,37.77672205582967,-122.44964131894169,1,0,6.0,2.5,4.0,4.0,0,4.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,849.0
1.0,19,13,37.72583190215594,-122.4304184331456,3,0,4.0,1.0,1.0,2.0,0,2.0,155.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,100.0
1.0,7,6,37.76323160082777,-122.44423549384331,1,0,4.0,2.0,2.0,2.0,0,3.0,25.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,395.0
1.0,0,3,37.779297054793005,-122.4407694997052,0,0,4.0,1.0,1.0,2.0,0,6.0,8.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,175.0
36.0,6,5,37.78842426660723,-122.41015951493044,0,0,4.0,1.0,0.0,2.0,0,1.0,78.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,235.0
3.0,27,21,37.7439795593709,-122.4712678626287,1,0,8.0,4.0,4.0,4.0,0,7.0,2.0,90.0,9.0,8.0,10.0,10.0,8.0,9.0,650.0
1.0,8,6,37.75558125093084,-122.42685626333628,6,0,8.0,3.0,4.0,4.0,0,3.0,27.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,480.0
1.0,15,4,37.778292864673126,-122.39414787557378,0,0,4.0,1.0,2.0,2.0,0,30.0,43.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,275.0
2.0,0,3,37.77919737216181,-122.43532937282602,1,1,2.0,1.0,1.0,1.0,0,2.0,102.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1.0,0,5,37.773615260821344,-122.42590587037319,0,1,2.0,1.5,1.0,1.0,0,1.0,89.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,99.0
1.0,29,17,37.76269377157284,-122.48437146285059,3,0,4.0,1.0,1.0,2.0,0,1.0,146.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,179.0
1.0,2,0,37.77025358132752,-122.44738404735072,6,0,2.0,1.0,0.0,1.0,0,2.0,154.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
2.0,8,7,37.743316748212344,-122.42525849989859,0,0,4.0,1.0,1.0,2.0,0,180.0,5.0,92.0,9.0,8.0,10.0,10.0,10.0,10.0,160.0
2.0,8,7,37.75404291451224,-122.42930014117103,0,0,4.0,1.0,1.0,2.0,0,190.0,9.0,89.0,10.0,9.0,10.0,10.0,10.0,9.0,150.0
2.0,1,1,37.74753629589359,-122.40578418441235,1,1,2.0,1.0,1.0,2.0,0,5.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1.0,2,3,37.77352017718617,-122.4433454733962,0,0,2.0,1.0,0.0,1.0,0,30.0,21.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
2.0,5,4,37.75802381117945,-122.3975610953357,1,1,2.0,1.0,1.0,1.0,0,5.0,57.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1.0,7,6,37.75925335954691,-122.43354916123394,0,1,2.0,1.0,1.0,1.0,0,1.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
1.0,9,8,37.781127981862305,-122.50109524305333,1,1,2.0,1.0,1.0,1.0,0,2.0,190.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0
8.0,3,13,37.72550921518506,-122.43983256638982,1,1,1.0,1.5,1.0,1.0,0,1.0,33.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,110.0
75.0,6,5,37.78812345301719,-122.41063351562445,0,1,4.0,1.0,1.0,2.0,0,1.0,9.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,239.0
1.0,27,21,37.74410296661341,-122.47482201577387,1,1,3.0,1.0,1.0,1.0,0,2.0,24.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1.0,4,1,37.756284931414335,-122.42349229060628,6,1,2.0,1.0,1.0,1.0,0,1.0,21.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,9,8,37.77324628279152,-122.50588585345268,0,0,4.0,1.0,1.0,2.0,0,30.0,35.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0
1.0,8,6,37.7521842464886,-122.44197067392183,0,0,2.0,1.0,0.0,1.0,0,2.0,145.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,117.0
2.0,22,2,37.73904775088571,-122.45960216862524,1,0,7.0,2.5,3.0,6.0,0,5.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,800.0
1.0,4,1,37.75907107446106,-122.42021375740457,0,0,2.0,1.0,1.0,1.0,0,2.0,21.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
1.0,8,7,37.74325148623799,-122.43045604151291,1,1,2.0,2.0,1.0,2.0,0,3.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
1.0,29,21,37.74905031486809,-122.50223295528967,1,0,2.0,1.0,0.0,1.0,0,2.0,73.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0
4.0,0,3,37.78654196188051,-122.44270524280314,1,1,6.0,1.0,2.0,4.0,0,1.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0
1.0,4,1,37.76094673871102,-122.42098332489212,0,1,2.0,1.0,1.0,1.0,0,2.0,59.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
1.0,8,6,37.75006626260365,-122.43925435428395,0,0,5.0,2.5,3.0,3.0,0,2.0,15.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,899.0
1.0,6,5,37.78946398987794,-122.40958979812198,19,0,4.0,1.0,0.0,2.0,0,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
4.0,1,1,37.741816830020355,-122.40895657437218,1,1,2.0,2.0,1.0,2.0,3,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
1.0,5,4,37.758170815564405,-122.39977711315547,1,0,4.0,1.0,2.0,2.0,0,30.0,39.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
2.0,2,0,37.76630984125123,-122.45160059082667,0,1,2.0,1.0,1.0,1.0,0,2.0,48.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
1.0,26,18,37.80268011462704,-122.42886727376268,6,0,3.0,1.0,2.0,2.0,0,3.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
1.0,6,5,37.788815880570304,-122.41093688339326,0,0,4.0,1.0,0.0,2.0,0,2.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,265.0
3.0,8,6,37.75282085366473,-122.43799997714893,1,0,5.0,1.0,2.0,3.0,0,30.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
1.0,16,3,37.792151842562376,-122.43475579632681,0,0,2.0,1.0,1.0,1.0,0,3.0,22.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,267.0
1.0,15,12,37.77756389870423,-122.41164710681142,1,1,1.0,1.0,1.0,1.0,0,2.0,77.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0
2.0,8,6,37.75064511921012,-122.42873014586841,0,1,2.0,1.0,1.0,1.0,0,30.0,10.0,88.0,10.0,9.0,9.0,10.0,10.0,8.0,95.0
2.0,12,11,37.79564578826337,-122.41871403144687,1,1,2.0,1.5,1.0,1.0,0,2.0,62.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0
1.0,12,11,37.79497418083014,-122.41592076966303,0,1,1.0,1.0,1.0,1.0,0,3.0,34.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
5.0,1,1,37.742591419824656,-122.4214222132991,0,1,2.0,1.0,1.0,1.0,0,2.0,41.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3.0,0,0,37.770458599185915,-122.42887918903796,0,1,2.0,1.0,1.0,1.0,0,14.0,1.0,80.0,10.0,10.0,10.0,10.0,8.0,8.0,800.0
1.0,1,1,37.74169742518441,-122.41181378295397,1,0,6.0,1.0,3.0,4.0,0,2.0,37.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,270.0
1.0,4,1,37.75319371889724,-122.41606248429771,0,0,5.0,1.5,1.0,2.0,0,2.0,9.0,98.0,10.0,8.0,9.0,10.0,10.0,10.0,153.0
1.0,5,4,37.7620038030593,-122.3927837474062,1,0,6.0,1.0,3.0,3.0,0,2.0,26.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0
2.0,1,1,37.74685200531013,-122.40702932563545,1,0,7.0,3.0,3.0,3.0,0,3.0,4.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,299.0
5.0,1,1,37.74286891103931,-122.42206289799427,0,1,2.0,1.0,1.0,1.0,0,2.0,59.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,75.0
1.0,17,11,37.79711800756286,-122.41547789861657,1,0,4.0,2.0,2.0,3.0,0,1.0,81.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,437.0
2.0,18,10,37.77760562417693,-122.460175144414,1,1,2.0,1.0,1.0,1.0,0,5.0,36.0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,85.0
1.0,29,17,37.762612027808416,-122.49145546069104,1,0,4.0,2.0,2.0,2.0,0,2.0,31.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,288.0
2.0,17,11,37.79926152741293,-122.42053559123353,0,0,7.0,2.0,3.0,4.0,0,3.0,18.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,587.0
1.0,15,12,37.77415126467327,-122.40860881702221,0,0,2.0,1.0,1.0,1.0,0,3.0,13.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,120.0
3.0,0,3,37.78258691818938,-122.44109183869759,6,1,3.0,1.5,1.0,1.0,0,2.0,172.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0
3.0,24,16,37.791370413273754,-122.40605692588183,0,0,2.0,1.0,0.0,1.0,0,1.0,4.0,85.0,8.0,10.0,9.0,10.0,10.0,9.0,80.0
1.0,2,0,37.77099070091528,-122.44796021966911,0,0,6.0,1.5,3.0,2.0,0,5.0,1.0,100.0,10.0,10.0,8.0,10.0,6.0,8.0,175.0
1.0,4,1,37.75028887908195,-122.42494808263562,1,1,2.0,1.0,1.0,1.0,0,1.0,53.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1.0,4,1,37.75353248806619,-122.41014952861231,0,0,4.0,1.0,2.0,3.0,0,30.0,53.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,175.0
1.0,26,18,37.79792953939431,-122.43697898140213,1,1,2.0,1.5,1.0,1.0,0,1.0,28.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,120.0
1.0,4,1,37.75617918335374,-122.4059861116921,6,0,4.0,1.0,1.0,1.0,0,3.0,15.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,200.0
2.0,17,9,37.79782285735996,-122.41521205439503,0,0,3.0,1.0,1.0,2.0,0,2.0,50.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,198.0
2.0,3,13,37.72777516791304,-122.44240818534846,1,1,2.0,1.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
7.0,24,16,37.79313111998221,-122.4048186320076,1,2,1.0,1.0,1.0,1.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,29.0
1.0,1,1,37.7476714297204,-122.41482413827079,1,0,4.0,1.0,2.0,2.0,0,2.0,131.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,135.0
1.0,4,1,37.76235785389232,-122.42384588845323,0,0,7.0,2.0,4.0,4.0,0,2.0,27.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,575.0
1.0,6,5,37.7743072106281,-122.42169305591644,0,1,2.0,1.0,1.0,1.0,0,1.0,94.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0
1.0,9,8,37.77361142125356,-122.50036919535076,5,0,2.0,1.0,1.0,1.0,0,2.0,78.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,70.0
1.0,3,13,37.72627202692564,-122.43905367833685,1,1,2.0,1.0,1.0,1.0,0,1.0,1.0,80.0,8.0,8.0,8.0,8.0,8.0,8.0,90.0
1.0,25,17,37.763316299785664,-122.47010601277397,0,0,2.0,1.0,0.0,1.0,0,3.0,123.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,133.0
2.0,1,13,37.735547446017485,-122.4272397274779,1,1,2.0,1.5,1.0,1.0,0,3.0,46.0,89.0,10.0,9.0,10.0,9.0,9.0,9.0,79.0
2.0,0,0,37.77751123592138,-122.43649838290115,0,0,2.0,1.0,1.0,1.0,0,30.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,145.0
2.0,19,22,37.72628631839417,-122.4046305084275,1,0,6.0,2.0,3.0,3.0,0,2.0,28.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,320.0
1.0,12,9,37.79686975647121,-122.4138145921319,0,0,2.0,1.0,1.0,1.0,0,2.0,71.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,300.0
5.0,16,3,37.79404283426728,-122.43177484304977,4,0,2.0,1.0,0.0,1.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,245.0
1.0,2,0,37.76706060284487,-122.44839159476497,0,0,4.0,1.0,2.0,2.0,0,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,499.0
10.0,24,16,37.79135996134504,-122.4061038611305,6,0,4.0,2.0,1.0,2.0,0,2.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
3.0,18,10,37.78398029108267,-122.46220761801078,0,0,4.0,1.5,2.0,4.0,0,30.0,8.0,85.0,9.0,9.0,10.0,10.0,9.0,9.0,131.0
1.0,0,3,37.777511132820024,-122.43786454168472,6,0,4.0,1.0,2.0,2.0,0,3.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
3.0,18,10,37.78506057948535,-122.46392924694695,0,0,2.0,1.0,1.0,2.0,0,30.0,6.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
1.0,0,0,37.77224981646156,-122.43385899400977,6,1,2.0,1.0,1.0,1.0,0,3.0,80.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,119.0
1.0,9,8,37.77893565256878,-122.50610805000679,1,0,6.0,1.0,3.0,3.0,0,1.0,169.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,169.0
2.0,7,6,37.75731154400403,-122.4419410709211,1,1,2.0,1.0,1.0,1.0,0,31.0,24.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,200.0
4.0,0,5,37.77219073554008,-122.42564551596179,1,0,6.0,1.0,3.0,5.0,0,2.0,13.0,89.0,9.0,9.0,10.0,10.0,9.0,9.0,300.0
2.0,18,10,37.782905744333206,-122.4594941169539,1,0,12.0,4.5,5.0,5.0,0,4.0,16.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0
1.0,18,10,37.77500141761807,-122.46674683148177,0,0,4.0,1.0,2.0,2.0,0,2.0,4.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,199.0
3.0,4,1,37.76050580114699,-122.4234860295305,0,0,4.0,1.0,2.0,0.0,0,2.0,24.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,350.0
1.0,2,0,37.772809426403306,-122.45204236472514,6,0,6.0,1.0,2.0,0.0,0,5.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0
1.0,1,1,37.73831908303151,-122.41549595218184,1,0,2.0,1.0,1.0,1.0,0,3.0,48.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,90.0
4.0,0,5,37.772308492048886,-122.42410852786624,2,1,4.0,1.0,2.0,3.0,0,2.0,112.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0
1.0,4,12,37.7700274882571,-122.42355132796503,0,0,5.0,2.0,2.0,5.0,0,30.0,3.0,100.0,10.0,10.0,9.0,9.0,9.0,10.0,270.0
1.0,1,1,37.7399008661694,-122.41746104469495,0,0,4.0,1.0,2.0,3.0,0,2.0,89.0,93.0,9.0,10.0,10.0,10.0,10.0,9.0,185.0
1.0,15,4,37.77650011182282,-122.40397545284694,0,0,4.0,2.0,2.0,3.0,0,30.0,39.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,250.0
2.0,29,17,37.75548425217265,-122.49991994311887,1,1,2.0,1.0,1.0,1.0,0,1.0,80.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,70.0
1.0,10,9,37.801531772761045,-122.40617796171756,0,0,4.0,1.0,1.0,2.0,0,30.0,70.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,237.0
32.0,16,18,37.795432197931724,-122.43710510634733,0,0,4.0,2.0,2.0,2.0,0,30.0,4.0,90.0,10.0,10.0,9.0,9.0,10.0,10.0,223.0
1.0,7,6,37.75875461308877,-122.43513832686205,0,0,4.0,1.0,1.0,2.0,0,1.0,45.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
1.0,8,7,37.74670224965058,-122.43579220488303,1,1,2.0,1.0,1.0,1.0,0,1.0,15.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,31,25,37.717401758350064,-122.46942547527502,1,1,2.0,1.0,1.0,1.0,0,1.0,24.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
3.0,8,6,37.753775883279914,-122.43845432092955,1,1,2.0,1.0,1.0,1.0,0,30.0,55.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2.0,26,18,37.79822197241077,-122.44095118273866,0,0,2.0,1.0,0.0,1.0,0,30.0,40.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,18,10,37.782669424702256,-122.46974248416551,3,0,4.0,1.0,1.0,2.0,0,30.0,70.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,110.0
2.0,4,1,37.757918626951536,-122.41134238126526,0,0,2.0,1.0,0.0,1.0,0,1.0,144.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0
8.0,29,21,37.74618170275872,-122.48955453611792,0,0,5.0,1.0,0.0,3.0,0,1.0,135.0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,95.0
1.0,14,7,37.75196236958143,-122.44850769981028,1,0,4.0,1.0,2.0,2.0,0,3.0,5.0,96.0,10.0,10.0,10.0,10.0,8.0,8.0,325.0
1.0,2,0,37.77362983628423,-122.44656752449144,6,1,3.0,1.0,1.0,2.0,0,2.0,96.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,109.0
2.0,18,10,37.77771363919822,-122.4716862042379,1,1,2.0,1.0,1.0,1.0,0,3.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1.0,23,15,37.720011611606665,-122.39249009291763,1,0,2.0,1.0,1.0,1.0,0,2.0,128.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,85.0
1.0,0,3,37.786438617784405,-122.44298062560506,6,0,2.0,1.0,1.0,1.0,0,2.0,18.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
1.0,7,6,37.76647270908977,-122.43460963614153,0,0,2.0,1.0,1.0,1.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
2.0,13,7,37.738849303105894,-122.43594128017625,1,0,3.0,1.0,1.0,2.0,0,2.0,122.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0
1.0,7,6,37.764202096688294,-122.43797168116274,0,0,2.0,1.0,0.0,1.0,0,1.0,35.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
10.0,24,16,37.791541430226786,-122.40647660280476,6,0,2.0,1.0,1.0,1.0,0,2.0,5.0,92.0,9.0,10.0,10.0,9.0,10.0,9.0,250.0
10.0,24,16,37.79151868748038,-122.40674132973518,6,0,2.0,1.0,1.0,1.0,0,1.0,3.0,93.0,10.0,10.0,9.0,10.0,10.0,10.0,300.0
2.0,27,21,37.74113605206531,-122.49291896824519,1,1,2.0,1.0,1.0,1.0,0,2.0,36.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,89.0
2.0,3,13,37.718686221136785,-122.44657843988328,1,0,5.0,1.0,2.0,4.0,0,2.0,16.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,160.0
1.0,32,25,37.71347710720258,-122.4835889541159,2,1,2.0,1.0,1.0,1.0,0,30.0,13.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2.0,8,6,37.75580812935104,-122.4330570362872,1,1,2.0,1.0,1.0,1.0,0,3.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2.0,29,17,37.764162883540706,-122.47846927816342,0,1,2.0,1.0,1.0,1.0,0,1.0,58.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,80.0
1.0,25,0,37.76295267152262,-122.45447422562806,1,0,2.0,1.0,1.0,1.0,0,2.0,106.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0
1.0,17,11,37.79994973164673,-122.42270517710143,0,0,6.0,2.0,2.0,3.0,0,3.0,21.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,399.0
1.0,29,21,37.7483257177251,-122.48230910451431,1,0,6.0,1.5,2.0,3.0,0,30.0,97.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,189.0
1.0,7,6,37.76513341258524,-122.44246070662108,6,0,2.0,1.0,1.0,1.0,0,5.0,2.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,225.0
1.0,22,2,37.7342800505798,-122.44950926018332,1,1,2.0,1.0,1.0,1.0,0,3.0,99.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,120.0
10.0,24,16,37.7914566889617,-122.40638434766686,6,0,2.0,1.0,1.0,1.0,0,2.0,5.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0
1.0,33,26,37.705709166635465,-122.4357374271148,0,0,8.0,2.0,3.0,4.0,0,2.0,128.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0
1.0,5,4,37.75503409832464,-122.40183504388364,0,0,3.0,1.0,0.0,1.0,0,31.0,71.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,155.0
